Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.4,0.000,0.000
2,-6.3,3.517,5.815
3,-6.2,2.046,3.248
4,-6.1,2.205,4.499
5,-6.0,11.592,14.151
6,-5.8,6.087,9.488
7,-5.8,6.473,8.795
8,-5.8,7.489,11.187
9,-5.7,7.454,11.392
