Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.2,0.000,0.000
2,-6.0,0.975,2.370
3,-6.0,4.405,6.604
4,-6.0,10.937,13.079
5,-5.9,9.229,11.666
6,-5.9,11.165,13.388
7,-5.8,3.779,6.900
8,-5.7,6.088,9.326
9,-5.7,3.758,7.810
