Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.8,0.000,0.000
2,-4.6,1.641,2.607
3,-4.6,0.873,2.229
4,-4.5,2.107,4.759
5,-4.5,2.160,3.471
6,-4.4,1.852,3.273
7,-4.4,2.133,5.368
8,-4.3,2.068,5.192
9,-4.3,2.216,6.040
