Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-7.3,0.000,0.000
2,-7.3,3.399,6.590
3,-7.2,5.164,10.268
4,-7.2,1.974,7.638
5,-7.1,2.943,6.766
6,-6.9,4.475,7.811
7,-6.8,2.417,8.671
8,-6.8,18.108,21.651
9,-6.8,7.554,10.429
