Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.3,0.000,0.000
2,-5.3,5.827,7.363
3,-5.2,9.291,12.461
4,-5.2,4.987,5.792
5,-5.1,13.833,15.583
6,-5.0,12.323,14.491
7,-5.0,5.268,7.022
8,-5.0,12.143,14.975
9,-5.0,8.526,11.465
