Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.0,0.000,0.000
2,-5.9,12.478,14.550
3,-5.6,5.504,6.153
4,-5.6,21.690,23.334
5,-5.5,11.560,13.783
6,-5.5,25.598,28.174
7,-5.4,4.350,8.168
8,-5.4,6.676,8.415
9,-5.4,11.324,14.257
