Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.0,0.000,0.000
2,-5.7,7.416,10.064
3,-5.6,9.639,11.980
4,-5.6,9.348,10.671
5,-5.6,8.639,10.293
6,-5.5,11.428,12.988
7,-5.5,2.635,4.875
8,-5.4,11.798,12.754
9,-5.4,9.793,11.939
