Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.8,0.000,0.000
2,-4.8,12.457,13.014
3,-4.7,8.825,9.115
4,-4.7,23.085,23.224
5,-4.6,10.753,11.726
6,-4.6,8.925,9.773
7,-4.4,9.523,10.589
8,-4.3,10.283,10.950
9,-4.0,8.636,9.400
