Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.3,0.000,0.000
2,-5.3,8.344,11.274
3,-5.2,9.593,12.077
4,-5.2,9.092,12.209
5,-5.1,4.683,5.857
6,-5.1,7.402,10.524
7,-5.1,4.482,5.324
8,-5.1,7.431,10.760
9,-5.1,5.360,9.144
