Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-8.4,0.000,0.000
2,-8.4,1.256,2.085
3,-7.7,1.635,2.217
4,-7.7,4.515,11.127
5,-7.6,2.295,4.117
6,-7.5,10.242,13.821
7,-7.5,8.382,13.243
8,-7.5,3.140,5.802
9,-7.5,2.936,4.864
