Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.5,0.000,0.000
2,-5.5,4.365,6.563
3,-5.5,0.105,3.726
4,-5.5,3.580,7.492
5,-5.4,4.331,6.958
6,-5.4,2.458,7.694
7,-5.4,3.592,7.540
8,-5.4,4.973,7.703
9,-5.4,4.336,7.163
