Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-7.6,0.000,0.000
2,-7.5,0.711,3.995
3,-7.5,1.966,2.648
4,-7.4,2.114,4.566
5,-7.2,2.001,4.716
6,-7.1,1.908,2.153
7,-7.1,4.180,6.431
8,-6.9,4.262,5.519
9,-6.9,2.729,3.376
