Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-3.2,0.000,0.000
2,-3.2,25.323,26.225
3,-3.1,1.643,2.080
4,-3.0,1.867,3.414
5,-3.0,1.362,2.492
6,-3.0,1.299,1.340
7,-2.9,2.037,2.878
8,-2.9,1.562,2.511
9,-2.8,11.383,12.153
