Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-7.4,0.000,0.000
2,-7.3,3.733,5.774
3,-7.1,2.710,3.725
4,-7.1,2.405,3.520
5,-6.9,2.912,4.058
6,-6.8,4.750,10.936
7,-6.8,5.292,10.679
8,-6.7,4.530,10.791
9,-6.6,3.772,5.276
