Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.9,0.000,0.000
2,-4.8,7.476,8.468
3,-4.7,10.046,11.765
4,-4.7,3.173,4.079
5,-4.6,2.246,2.886
6,-4.6,9.347,11.198
7,-4.4,9.180,11.684
8,-4.4,10.140,12.066
9,-4.4,26.873,28.222
