Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.2,0.000,0.000
2,-5.9,3.210,5.154
3,-5.7,2.513,3.260
4,-5.5,9.848,11.863
5,-5.5,2.423,4.565
6,-5.3,10.209,12.278
7,-5.3,8.292,11.411
8,-5.3,2.371,3.609
9,-5.2,2.108,3.300
