Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.0,0.000,0.000
2,-4.0,1.634,2.007
3,-3.9,2.212,4.097
4,-3.9,2.294,3.257
5,-3.8,1.193,2.892
6,-3.7,1.838,4.399
7,-3.7,2.278,5.106
8,-3.7,1.670,4.256
9,-3.7,1.683,2.570
