Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.1,0.000,0.000
2,-4.9,2.006,3.836
3,-4.8,24.390,26.041
4,-4.6,11.024,12.765
5,-4.5,9.814,11.576
6,-4.3,11.177,12.983
7,-4.3,11.159,12.535
8,-4.2,10.388,11.912
9,-4.1,23.566,25.166
