Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.3,0.000,0.000
2,-5.2,1.324,1.470
3,-5.2,3.073,3.825
4,-4.8,2.995,4.206
5,-4.7,1.689,2.159
6,-4.6,2.740,3.858
7,-4.6,3.245,4.766
8,-4.5,9.983,11.477
9,-4.5,2.659,5.456
