Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.9,0.000,0.000
2,-5.8,12.860,14.820
3,-5.6,14.796,17.620
4,-5.6,19.826,22.720
5,-5.6,13.508,16.237
6,-5.4,14.486,16.641
7,-5.4,19.899,22.680
8,-5.4,14.762,16.708
9,-5.3,18.411,20.834
