Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.8,0.000,0.000
2,-5.8,22.721,24.599
3,-5.8,11.765,13.988
4,-5.7,9.115,10.899
5,-5.7,4.156,6.891
6,-5.6,11.787,12.644
7,-5.6,21.790,24.144
8,-5.6,10.611,12.906
9,-5.5,9.363,11.157
