Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-7.5,0.000,0.000
2,-7.2,11.827,14.749
3,-7.2,6.793,10.635
4,-7.1,6.046,10.077
5,-6.8,4.648,8.295
6,-6.8,5.829,8.734
7,-6.8,6.161,10.016
8,-6.8,5.450,9.409
9,-6.8,6.212,9.874
