Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.4,6.351,8.706
3,-6.4,4.905,8.160
4,-6.3,2.718,4.417
5,-6.3,2.562,3.915
6,-6.3,3.329,5.606
7,-6.3,2.609,3.132
8,-6.3,4.674,9.142
9,-6.2,4.489,7.725
