Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.9,0.000,0.000
2,-6.7,4.248,6.844
3,-6.6,5.772,8.790
4,-6.6,12.891,16.108
5,-6.6,6.922,11.883
6,-6.6,4.721,8.095
7,-6.5,4.624,7.913
8,-6.5,5.187,7.730
9,-6.5,4.424,8.782
