Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.1,0.000,0.000
2,-5.1,11.699,13.008
3,-5.1,11.832,13.137
4,-5.0,13.501,14.937
5,-5.0,1.706,2.069
6,-4.9,3.733,5.296
7,-4.9,5.765,7.438
8,-4.9,3.577,4.642
9,-4.8,9.903,11.512
