Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.9,0.000,0.000
2,-5.6,10.285,11.487
3,-5.3,3.231,5.337
4,-5.3,2.216,2.479
5,-5.2,1.998,3.152
6,-5.1,23.502,25.543
7,-5.1,3.923,5.792
8,-5.1,3.338,4.445
9,-5.0,3.898,6.225
