Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.5,0.000,0.000
2,-4.1,1.276,2.628
3,-4.1,14.011,15.007
4,-4.0,14.079,15.173
5,-4.0,14.035,15.131
6,-4.0,13.959,14.972
7,-4.0,14.040,15.133
8,-3.9,14.034,15.015
9,-3.9,13.989,15.065
