Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.3,0.000,0.000
2,-6.1,3.335,9.518
3,-6.1,4.057,6.104
4,-6.0,2.008,2.381
5,-6.0,3.148,5.730
6,-5.8,4.216,8.605
7,-5.7,3.590,9.907
8,-5.6,4.079,7.780
9,-5.6,2.802,6.357
