Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.4,0.000,0.000
2,-6.1,4.324,8.531
3,-6.1,6.971,9.951
4,-6.1,4.259,6.080
5,-5.9,4.311,6.787
6,-5.9,9.404,10.813
7,-5.9,4.265,8.817
8,-5.8,4.322,7.895
9,-5.8,16.308,18.353
