Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.7,0.000,0.000
2,-5.6,2.838,4.579
3,-5.4,1.680,2.100
4,-5.1,2.868,4.733
5,-5.0,3.760,5.140
6,-4.8,3.162,4.490
7,-4.7,3.321,6.139
8,-4.7,13.183,14.847
9,-4.5,2.184,2.582
