Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.6,0.000,0.000
2,-4.6,10.306,12.582
3,-4.4,1.275,2.366
4,-4.4,10.001,12.070
5,-4.4,10.006,12.455
6,-4.3,10.263,12.458
7,-4.2,9.946,12.145
8,-4.2,10.230,12.115
9,-4.2,1.533,3.385
