Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.1,0.000,0.000
2,-6.1,1.999,7.911
3,-6.0,11.219,12.975
4,-6.0,4.335,7.947
5,-6.0,4.845,7.594
6,-5.9,2.965,6.555
7,-5.9,6.276,7.938
8,-5.9,9.447,11.265
9,-5.8,4.192,5.819
