Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.7,0.000,0.000
2,-4.7,2.471,4.008
3,-4.7,13.578,14.390
4,-4.6,13.089,13.905
5,-4.5,13.215,13.595
6,-4.5,10.787,12.196
7,-4.3,11.416,13.011
8,-4.3,12.922,14.033
9,-4.3,3.497,4.858
