Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.3,0.000,0.000
2,-5.3,2.032,5.311
3,-5.2,8.194,10.578
4,-5.1,12.544,14.377
5,-5.1,3.218,5.577
6,-5.1,8.760,11.249
7,-4.9,11.220,14.234
8,-4.8,3.523,6.691
9,-4.8,22.524,24.232
