Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.4,0.000,0.000
2,-6.4,4.133,5.620
3,-6.3,2.644,7.241
4,-6.2,2.443,6.732
5,-6.2,2.707,7.360
6,-6.0,15.439,17.014
7,-6.0,3.438,4.797
8,-5.9,11.355,12.202
9,-5.7,2.204,6.576
