Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.3,0.000,0.000
2,-6.0,4.521,6.976
3,-5.9,2.878,4.938
4,-5.8,1.328,1.999
5,-5.8,4.411,7.661
6,-5.5,5.783,7.830
7,-5.5,10.686,12.968
8,-5.5,3.876,6.989
9,-5.5,5.819,8.285
