Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.0,0.000,0.000
2,-6.0,14.315,17.811
3,-6.0,16.156,20.013
4,-5.9,17.900,21.568
5,-5.9,15.014,18.978
6,-5.9,11.640,14.097
7,-5.8,12.721,15.736
8,-5.7,12.866,15.535
9,-5.7,17.165,20.919
