Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.7,0.000,0.000
2,-4.5,1.341,2.140
3,-4.5,3.383,5.033
4,-4.4,14.827,17.201
5,-4.4,2.903,4.002
6,-4.4,11.245,12.057
7,-4.3,11.345,12.170
8,-4.3,3.089,4.781
9,-4.3,2.264,6.433
