Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.9,0.000,0.000
2,-5.9,1.611,6.302
3,-5.8,1.658,6.350
4,-5.7,3.411,6.198
5,-5.7,1.275,3.532
6,-5.7,3.781,5.675
7,-5.7,3.259,5.598
8,-5.7,2.859,5.062
9,-5.6,2.345,3.356
