Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.3,0.000,0.000
2,-5.2,2.747,4.960
3,-5.1,1.152,4.187
4,-5.1,3.026,5.635
5,-5.1,3.817,5.534
6,-5.1,3.018,5.074
7,-5.1,3.665,6.491
8,-5.1,2.295,5.174
9,-5.1,2.331,4.122
