Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.1,0.000,0.000
2,-3.9,1.164,3.030
3,-3.7,2.652,4.059
4,-3.7,2.716,3.372
5,-3.6,27.066,27.752
6,-3.5,13.861,14.882
7,-3.5,2.755,3.065
8,-3.5,27.851,28.511
9,-3.5,4.046,4.477
