Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.7,0.000,0.000
2,-5.7,2.322,3.370
3,-5.7,2.358,3.341
4,-5.7,1.966,2.972
5,-5.7,1.517,2.149
6,-5.6,3.014,4.547
7,-5.6,4.931,9.791
8,-5.5,1.782,2.942
9,-5.5,7.902,11.297
