Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-3.6,0.000,0.000
2,-3.6,2.994,4.199
3,-3.6,1.665,2.031
4,-3.4,10.867,12.310
5,-3.4,2.520,4.091
6,-3.4,22.682,25.097
7,-3.4,10.598,11.656
8,-3.4,3.084,4.526
9,-3.3,3.333,4.584
