Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.8,0.000,0.000
2,-5.7,4.351,6.121
3,-5.7,2.136,4.159
4,-5.6,4.298,8.169
5,-5.6,4.643,7.673
6,-5.6,3.294,4.315
7,-5.5,5.684,8.212
8,-5.4,3.939,7.395
9,-5.4,2.868,4.385
