Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.2,0.000,0.000
2,-4.1,2.179,2.780
3,-3.8,0.968,1.545
4,-3.8,2.191,3.114
5,-3.7,3.421,4.630
6,-3.6,1.931,2.685
7,-3.6,2.184,3.258
8,-3.5,2.523,3.258
9,-3.5,2.322,3.530
