Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.7,0.000,0.000
2,-5.6,9.127,11.818
3,-5.6,3.485,5.038
4,-5.6,8.503,11.130
5,-5.6,9.101,10.885
6,-5.6,1.933,4.743
7,-5.5,2.680,5.524
8,-5.5,7.785,10.311
9,-5.4,22.131,25.066
