Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.7,0.000,0.000
2,-6.6,10.597,13.663
3,-6.5,10.405,14.011
4,-6.3,7.990,11.554
5,-6.3,1.766,2.666
6,-5.9,7.980,10.583
7,-5.9,8.054,11.372
8,-5.9,2.145,6.175
9,-5.9,7.241,10.704
