Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.9,0.000,0.000
2,-5.7,3.334,6.800
3,-5.7,3.331,7.277
4,-5.7,7.493,8.851
5,-5.6,4.319,7.091
6,-5.6,4.325,7.604
7,-5.6,8.140,10.425
8,-5.3,5.419,7.743
9,-5.2,6.876,8.313
