Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.5,3.076,5.008
3,-6.2,8.257,10.054
4,-6.1,4.533,7.322
5,-6.1,11.728,13.376
6,-5.9,5.307,10.318
7,-5.9,3.903,9.159
8,-5.9,9.086,12.290
9,-5.9,3.226,7.753
