Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.2,0.000,0.000
2,-5.1,2.975,5.475
3,-5.1,8.768,10.719
4,-5.1,21.567,23.112
5,-5.0,8.738,10.783
6,-5.0,9.257,10.889
7,-5.0,2.205,3.099
8,-4.9,10.321,11.667
9,-4.9,25.442,26.974
