Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.8,0.000,0.000
2,-5.7,1.743,3.417
3,-5.7,2.127,3.304
4,-5.5,1.640,3.593
5,-5.5,6.199,9.352
6,-5.5,4.170,5.579
7,-5.5,2.340,3.539
8,-5.5,6.196,10.529
9,-5.4,2.211,2.863
