Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.4,0.000,0.000
2,-6.4,2.125,4.540
3,-6.4,2.508,4.387
4,-6.3,2.134,4.604
5,-6.3,2.899,5.080
6,-6.3,3.284,5.683
7,-6.3,4.166,7.237
8,-6.2,2.558,4.918
9,-6.1,1.995,4.365
