Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.3,0.000,0.000
2,-6.3,9.646,11.939
3,-6.3,14.787,17.069
4,-6.3,5.017,8.999
5,-6.2,8.409,10.746
6,-6.2,10.558,12.565
7,-6.1,4.897,8.849
8,-6.1,14.505,17.918
9,-6.0,2.112,2.641
