Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.6,2.387,5.231
3,-6.5,0.915,2.220
4,-6.5,2.122,5.951
5,-6.0,2.904,6.009
6,-6.0,6.186,9.969
7,-6.0,2.296,5.516
8,-6.0,2.354,5.261
9,-5.9,2.234,5.147
