Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-6.5,1.908,6.219
3,-6.4,1.910,6.662
4,-6.3,8.028,11.406
5,-6.2,9.866,13.010
6,-6.2,8.309,9.447
7,-6.1,6.577,11.057
8,-6.1,6.422,9.920
9,-5.9,6.109,9.376
