Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.1,0.000,0.000
2,-6.1,13.003,14.876
3,-6.0,13.169,15.013
4,-5.8,5.228,6.986
5,-5.7,4.798,6.284
6,-5.7,4.852,7.327
7,-5.6,6.915,10.828
8,-5.6,11.035,13.463
9,-5.6,5.031,7.303
