Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.3,0.000,0.000
2,-6.2,1.574,1.941
3,-6.1,2.882,5.009
4,-6.0,2.044,2.642
5,-6.0,9.584,11.459
6,-5.9,3.213,5.155
7,-5.9,7.317,8.864
8,-5.9,6.924,9.345
9,-5.8,10.639,13.224
