Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-4.7,0.000,0.000
2,-4.5,1.149,1.944
3,-4.3,12.934,13.519
4,-4.3,13.138,13.852
5,-4.3,9.772,10.482
6,-4.1,12.475,12.918
7,-4.0,12.374,13.151
8,-4.0,9.663,10.957
9,-3.9,10.501,11.719
