Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.6,0.000,0.000
2,-5.4,0.627,1.113
3,-5.4,8.121,9.880
4,-5.2,1.427,2.188
5,-5.2,4.152,6.391
6,-5.1,4.879,6.665
7,-5.0,4.938,6.767
8,-5.0,6.831,9.311
9,-5.0,5.739,7.893
