Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-6.6,0.000,0.000
2,-5.8,9.147,9.319
3,-5.5,11.090,11.410
4,-5.3,12.172,12.904
5,-5.3,10.815,12.378
6,-5.2,19.976,20.717
7,-5.2,11.954,13.096
8,-5.2,18.963,20.479
9,-5.0,12.566,13.325
