Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.9,0.000,0.000
2,-5.9,3.636,7.712
3,-5.8,3.508,5.855
4,-5.8,3.589,6.789
5,-5.7,10.432,12.085
6,-5.7,9.057,11.173
7,-5.6,1.741,2.776
8,-5.5,3.181,6.668
9,-5.4,3.275,4.378
