Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-7.1,0.000,0.000
2,-7.0,21.231,25.822
3,-7.0,1.155,2.009
4,-6.9,1.883,2.544
5,-6.9,9.188,11.380
6,-6.7,2.623,3.333
7,-6.7,3.033,4.695
8,-6.6,6.562,10.505
9,-6.6,2.283,3.158
