Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-8.0,0.000,0.000
2,-7.6,1.105,2.143
3,-7.5,1.200,4.221
4,-7.4,20.034,23.861
5,-7.3,3.341,8.813
6,-7.2,17.719,21.405
7,-7.2,2.604,8.496
8,-7.2,7.050,10.959
9,-7.1,4.973,10.295
