Mode,Affinity (kcal/mol),RMSD lower bound,RMSD upper bound
1,-5.8,0.000,0.000
2,-5.7,8.169,12.400
3,-5.6,2.985,6.318
4,-5.6,9.157,12.750
5,-5.5,6.654,10.349
6,-5.5,6.282,9.892
7,-5.5,7.497,12.138
8,-5.4,4.484,9.127
9,-5.4,2.017,5.657
